-----------------------Date: 2021/05/01 01:30:09-----------------------
[epoch:   1/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.883915, unknown loss: 0.142916, tar: 0.049096 
[epoch:  43/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.612826, unknown loss: 0.108050, tar: 0.033959 
[epoch:  44/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.610791, unknown loss: 0.108271, tar: 0.033612 
[epoch:  45/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.609394, unknown loss: 0.107674, tar: 0.033607 
[epoch:  46/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.613956, unknown loss: 0.108742, tar: 0.033837 
[epoch:  47/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.607262, unknown loss: 0.106830, tar: 0.033693 
[epoch:  48/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.614173, unknown loss: 0.109651, tar: 0.033563 
[epoch:  49/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.610791, unknown loss: 0.107587, tar: 0.033842 
[epoch:  50/1000, ite: 365, mixed ratio: 0.000000] train loss: 0.604169, unknown loss: 0.106578, tar: 0.033402 
[epoch:  51/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.865030, unknown loss: 0.132530, tar: 0.053877 
[epoch:  52/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.671807, unknown loss: 0.116494, tar: 0.037410 
[epoch:  53/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.662427, unknown loss: 0.116505, tar: 0.036302 
[epoch:  54/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.715251, unknown loss: 0.119324, tar: 0.041627 
[epoch:  55/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.654276, unknown loss: 0.112921, tar: 0.036646 
[epoch:  56/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.654139, unknown loss: 0.114243, tar: 0.036316 
[epoch:  57/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.655922, unknown loss: 0.113863, tar: 0.036749 
[epoch:  58/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.642866, unknown loss: 0.112429, tar: 0.035674 
[epoch:  59/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.651109, unknown loss: 0.112389, tar: 0.036437 
[epoch:  60/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.642873, unknown loss: 0.111341, tar: 0.035893 
[epoch:  61/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.647318, unknown loss: 0.112083, tar: 0.035935 
[epoch:  62/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.655994, unknown loss: 0.112994, tar: 0.036824 
[epoch:  63/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.643537, unknown loss: 0.112825, tar: 0.035284 
[epoch:  64/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.645019, unknown loss: 0.112615, tar: 0.036040 
[epoch:  65/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.641373, unknown loss: 0.111912, tar: 0.035766 
[epoch:  66/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.698522, unknown loss: 0.117940, tar: 0.040042 
[epoch:  67/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.645711, unknown loss: 0.113177, tar: 0.035717 
[epoch:  68/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.649816, unknown loss: 0.113321, tar: 0.036145 
[epoch:  69/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.649567, unknown loss: 0.111164, tar: 0.036816 
[epoch:  70/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.626964, unknown loss: 0.109954, tar: 0.034689 
[epoch:  71/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.664971, unknown loss: 0.115268, tar: 0.037662 
[epoch:  72/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.637248, unknown loss: 0.111946, tar: 0.034977 
[epoch:  73/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.626811, unknown loss: 0.110073, tar: 0.034531 
[epoch:  74/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.645800, unknown loss: 0.113783, tar: 0.035599 
[epoch:  75/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.625041, unknown loss: 0.107814, tar: 0.035241 
[epoch:  76/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.647370, unknown loss: 0.112841, tar: 0.036012 
[epoch:  77/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.620840, unknown loss: 0.108622, tar: 0.034426 
[epoch:  78/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.622179, unknown loss: 0.108514, tar: 0.034702 
[epoch:  79/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.672615, unknown loss: 0.116108, tar: 0.038113 
[epoch:  80/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.645793, unknown loss: 0.113116, tar: 0.035681 
[epoch:  81/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.623702, unknown loss: 0.109958, tar: 0.034378 
[epoch:  82/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.646411, unknown loss: 0.113124, tar: 0.035852 
[epoch:  83/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.681050, unknown loss: 0.115971, tar: 0.038976 
[epoch:  84/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.654654, unknown loss: 0.113620, tar: 0.036697 
[epoch:  85/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.662417, unknown loss: 0.113515, tar: 0.037051 
[epoch:  86/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.653212, unknown loss: 0.112429, tar: 0.037097 
[epoch:  87/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.641689, unknown loss: 0.111644, tar: 0.035848 
[epoch:  88/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.635371, unknown loss: 0.111357, tar: 0.035064 
[epoch:  89/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.629508, unknown loss: 0.110334, tar: 0.034832 
[epoch:  90/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.620398, unknown loss: 0.108758, tar: 0.034370 
[epoch:  91/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.623608, unknown loss: 0.109618, tar: 0.034367 
[epoch:  92/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.622712, unknown loss: 0.109413, tar: 0.034431 
[epoch:  93/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.625705, unknown loss: 0.110201, tar: 0.034404 
[epoch:  94/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.639889, unknown loss: 0.110924, tar: 0.035929 
[epoch:  95/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.633521, unknown loss: 0.111610, tar: 0.034870 
[epoch:  96/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.615161, unknown loss: 0.107259, tar: 0.034316 
[epoch:  97/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.620872, unknown loss: 0.108962, tar: 0.034377 
[epoch:  98/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.624416, unknown loss: 0.109673, tar: 0.034558 
[epoch:  99/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.635783, unknown loss: 0.111853, tar: 0.035222 
[epoch: 100/1000, ite: 365, mixed ratio: 0.100000] train loss: 0.623774, unknown loss: 0.110158, tar: 0.034254 
[epoch: 101/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.704650, unknown loss: 0.118421, tar: 0.040953 
[epoch: 102/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.725004, unknown loss: 0.120179, tar: 0.043003 
[epoch: 103/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.646084, unknown loss: 0.113196, tar: 0.035814 
[epoch: 104/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.633286, unknown loss: 0.109860, tar: 0.035377 
[epoch: 105/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.632787, unknown loss: 0.110347, tar: 0.035004 
[epoch: 106/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.632294, unknown loss: 0.110674, tar: 0.035046 
[epoch: 107/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.677071, unknown loss: 0.115508, tar: 0.038761 
[epoch: 108/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.646080, unknown loss: 0.112081, tar: 0.035751 
[epoch: 109/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.636917, unknown loss: 0.110167, tar: 0.035705 
[epoch: 110/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.668057, unknown loss: 0.113962, tar: 0.038001 
[epoch: 111/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.645153, unknown loss: 0.111233, tar: 0.036047 
[epoch: 112/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.634595, unknown loss: 0.111390, tar: 0.034910 
[epoch: 113/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.629904, unknown loss: 0.109727, tar: 0.035017 
[epoch: 114/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.647811, unknown loss: 0.111621, tar: 0.036139 
[epoch: 115/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.632846, unknown loss: 0.110142, tar: 0.035168 
[epoch: 116/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.648448, unknown loss: 0.111026, tar: 0.036617 
[epoch: 117/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.639286, unknown loss: 0.111473, tar: 0.035561 
[epoch: 118/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.642256, unknown loss: 0.110555, tar: 0.036216 
[epoch: 119/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.634210, unknown loss: 0.111134, tar: 0.035145 
[epoch: 120/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.626801, unknown loss: 0.109312, tar: 0.034744 
[epoch: 121/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.644934, unknown loss: 0.111470, tar: 0.036338 
[epoch: 122/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.731942, unknown loss: 0.118055, tar: 0.044145 
[epoch: 123/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.635410, unknown loss: 0.110303, tar: 0.035241 
[epoch: 124/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.640869, unknown loss: 0.113286, tar: 0.034920 
[epoch: 125/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.628348, unknown loss: 0.109800, tar: 0.034732 
[epoch: 126/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.620863, unknown loss: 0.108104, tar: 0.034589 
[epoch: 127/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.633321, unknown loss: 0.112070, tar: 0.034558 
[epoch: 128/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.626780, unknown loss: 0.109655, tar: 0.034714 
[epoch: 129/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.697662, unknown loss: 0.116935, tar: 0.040641 
[epoch: 130/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.640791, unknown loss: 0.111545, tar: 0.035675 
[epoch: 131/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.630603, unknown loss: 0.109457, tar: 0.035216 
[epoch: 132/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.631783, unknown loss: 0.111023, tar: 0.034921 
[epoch: 133/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.622276, unknown loss: 0.109065, tar: 0.034323 
[epoch: 134/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.638992, unknown loss: 0.110857, tar: 0.035610 
[epoch: 135/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.666786, unknown loss: 0.114713, tar: 0.037968 
[epoch: 136/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.624284, unknown loss: 0.109427, tar: 0.034544 
[epoch: 137/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.631695, unknown loss: 0.109674, tar: 0.035316 
[epoch: 138/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.629130, unknown loss: 0.110241, tar: 0.034840 
[epoch: 139/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.624056, unknown loss: 0.110113, tar: 0.034290 
[epoch: 140/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.636704, unknown loss: 0.111720, tar: 0.035200 
[epoch: 141/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.629693, unknown loss: 0.110913, tar: 0.034680 
[epoch: 142/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.669003, unknown loss: 0.112528, tar: 0.039165 
[epoch: 143/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.633388, unknown loss: 0.109657, tar: 0.035486 
[epoch: 144/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.642911, unknown loss: 0.112413, tar: 0.035757 
[epoch: 145/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.634961, unknown loss: 0.112308, tar: 0.034766 
[epoch: 146/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.657784, unknown loss: 0.113044, tar: 0.037348 
[epoch: 147/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.633949, unknown loss: 0.110894, tar: 0.035336 
[epoch: 148/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.628849, unknown loss: 0.108671, tar: 0.035325 
[epoch: 149/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.637401, unknown loss: 0.110150, tar: 0.036021 
[epoch: 150/1000, ite: 365, mixed ratio: 0.200000] train loss: 0.625071, unknown loss: 0.109578, tar: 0.034486 
[epoch: 151/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.670836, unknown loss: 0.114998, tar: 0.037950 
[epoch: 152/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.635738, unknown loss: 0.110713, tar: 0.035478 
[epoch: 153/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.638128, unknown loss: 0.112730, tar: 0.034951 
[epoch: 154/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.639099, unknown loss: 0.110984, tar: 0.035526 
[epoch: 155/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.631482, unknown loss: 0.109703, tar: 0.035355 
[epoch: 156/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.634970, unknown loss: 0.111026, tar: 0.034925 
[epoch: 157/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.647196, unknown loss: 0.112884, tar: 0.035849 
[epoch: 158/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.635595, unknown loss: 0.111002, tar: 0.035269 
[epoch: 159/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.646515, unknown loss: 0.112274, tar: 0.035958 
[epoch: 160/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.661035, unknown loss: 0.114276, tar: 0.037393 
[epoch: 161/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.630271, unknown loss: 0.109753, tar: 0.035106 
[epoch: 162/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.693108, unknown loss: 0.115586, tar: 0.039936 
[epoch: 163/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.647189, unknown loss: 0.113151, tar: 0.036058 
[epoch: 164/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.627352, unknown loss: 0.108957, tar: 0.034942 
[epoch: 165/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.626205, unknown loss: 0.109601, tar: 0.034675 
[epoch: 166/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.648736, unknown loss: 0.112913, tar: 0.036379 
[epoch: 167/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.642825, unknown loss: 0.114070, tar: 0.035077 
[epoch: 168/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.644150, unknown loss: 0.112286, tar: 0.035552 
[epoch: 169/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.630004, unknown loss: 0.110881, tar: 0.034722 
[epoch: 170/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.633787, unknown loss: 0.110690, tar: 0.035199 
[epoch: 171/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.630452, unknown loss: 0.111151, tar: 0.034752 
[epoch: 172/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.649518, unknown loss: 0.112264, tar: 0.036555 
[epoch: 173/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.673099, unknown loss: 0.113850, tar: 0.038536 
[epoch: 174/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.631289, unknown loss: 0.110785, tar: 0.034766 
[epoch: 175/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.633016, unknown loss: 0.111820, tar: 0.034692 
[epoch: 176/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.625239, unknown loss: 0.107366, tar: 0.035274 
[epoch: 177/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.621713, unknown loss: 0.109251, tar: 0.034322 
[epoch: 178/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.713628, unknown loss: 0.116951, tar: 0.041880 
[epoch: 179/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.641099, unknown loss: 0.112311, tar: 0.035436 
[epoch: 180/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.637572, unknown loss: 0.110886, tar: 0.035643 
[epoch: 181/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.630966, unknown loss: 0.110657, tar: 0.034837 
[epoch: 182/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.619021, unknown loss: 0.108054, tar: 0.034391 
[epoch: 183/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.626632, unknown loss: 0.110757, tar: 0.034323 
[epoch: 184/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.628761, unknown loss: 0.110379, tar: 0.034548 
[epoch: 185/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.632025, unknown loss: 0.111659, tar: 0.034673 
[epoch: 186/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.648310, unknown loss: 0.112132, tar: 0.036607 
[epoch: 187/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.629428, unknown loss: 0.110700, tar: 0.034634 
[epoch: 188/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.634609, unknown loss: 0.111774, tar: 0.034634 
[epoch: 189/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.630404, unknown loss: 0.110060, tar: 0.034972 
[epoch: 190/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.697823, unknown loss: 0.119590, tar: 0.039306 
[epoch: 191/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.630559, unknown loss: 0.109586, tar: 0.035077 
[epoch: 192/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.629514, unknown loss: 0.111669, tar: 0.034390 
[epoch: 193/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.639869, unknown loss: 0.112339, tar: 0.035507 
[epoch: 194/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.634339, unknown loss: 0.112136, tar: 0.034801 
[epoch: 195/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.625334, unknown loss: 0.109833, tar: 0.034457 
[epoch: 196/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.636629, unknown loss: 0.111216, tar: 0.035360 
[epoch: 197/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.627760, unknown loss: 0.109744, tar: 0.034684 
[epoch: 198/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.646523, unknown loss: 0.111031, tar: 0.036651 
[epoch: 199/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.634045, unknown loss: 0.110848, tar: 0.035082 
[epoch: 200/1000, ite: 365, mixed ratio: 0.300000] train loss: 0.654622, unknown loss: 0.111059, tar: 0.037148 
[epoch: 201/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.654259, unknown loss: 0.113888, tar: 0.036507 
[epoch: 202/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.640140, unknown loss: 0.111522, tar: 0.035624 
[epoch: 203/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.661064, unknown loss: 0.114749, tar: 0.037074 
[epoch: 204/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.653970, unknown loss: 0.113128, tar: 0.036506 
[epoch: 205/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.652816, unknown loss: 0.113548, tar: 0.036204 
[epoch: 206/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.634889, unknown loss: 0.111399, tar: 0.035031 
[epoch: 207/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.635686, unknown loss: 0.110942, tar: 0.035288 
[epoch: 208/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.642759, unknown loss: 0.112310, tar: 0.035887 
[epoch: 209/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.646015, unknown loss: 0.113817, tar: 0.035636 
[epoch: 210/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.637452, unknown loss: 0.111491, tar: 0.035448 
[epoch: 211/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.650467, unknown loss: 0.112925, tar: 0.036588 
[epoch: 212/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.633412, unknown loss: 0.110781, tar: 0.035061 
[epoch: 213/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.662611, unknown loss: 0.115527, tar: 0.036997 
[epoch: 214/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.662666, unknown loss: 0.111836, tar: 0.038333 
[epoch: 215/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.663974, unknown loss: 0.113599, tar: 0.037592 
[epoch: 216/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.655114, unknown loss: 0.114005, tar: 0.036384 
[epoch: 217/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.633663, unknown loss: 0.110838, tar: 0.035107 
[epoch: 218/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.621486, unknown loss: 0.108209, tar: 0.034608 
[epoch: 219/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.632385, unknown loss: 0.111106, tar: 0.035016 
[epoch: 220/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.633356, unknown loss: 0.110955, tar: 0.035148 
[epoch: 221/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.633391, unknown loss: 0.111877, tar: 0.034751 
[epoch: 222/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.624542, unknown loss: 0.109322, tar: 0.034559 
[epoch: 223/1000, ite: 365, mixed ratio: 0.400000] train loss: 0.675098, unknown loss: 0.116246, tar: 0.037656 
